number,ttr_h,ttr_outlier,ttr_h_log,ttr_h_winsor,opened_at,contact_type,category,subcategory,impact_level,urgency_level,priority_level
INC0015075,20.166666666666668,0,3.0524276172305362,20.166666666666668,2016-04-04 16:52:00+00:00,Phone,Category 40,Subcategory 69,2,2,3
INC0015077,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-04-04 16:55:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015078,19.033333333333335,0,2.997397552873052,19.033333333333335,2016-04-04 16:56:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0015080,362.68333333333334,0,5.896283525629028,362.68333333333334,2016-04-04 16:58:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0015081,16.733333333333334,0,2.875446107679489,16.733333333333334,2016-04-04 16:59:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0015082,0.43333333333333335,0,0.36000273403140703,0.43333333333333335,2016-04-04 17:02:00+00:00,Phone,Category 20,Subcategory 103,2,2,3
INC0015084,66.71666666666667,0,4.215332333765626,66.71666666666667,2016-04-04 17:05:00+00:00,Phone,Category 51,Subcategory 25,2,2,3
INC0015085,18.133333333333333,0,2.951432014657411,18.133333333333333,2016-04-04 17:12:00+00:00,Phone,Category 46,Subcategory 258,2,2,3
INC0015087,5038.583333333333,1,8.525078685690227,2843.4006666666587,2016-04-04 17:18:00+00:00,Phone,Category 34,Subcategory 112,2,2,3
INC0015088,41.5,0,3.7495040759303713,41.5,2016-04-04 17:26:00+00:00,Phone,Category 13,Subcategory 69,2,2,3
INC0015089,0.43333333333333335,0,0.36000273403140703,0.43333333333333335,2016-04-04 17:29:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015092,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-04-04 17:34:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015093,0.26666666666666666,0,0.2363887780642304,0.26666666666666666,2016-04-04 17:35:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0015094,362.0,0,5.8944028342648505,362.0,2016-04-04 17:40:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0015097,1412.7,0,7.2539656598729865,1412.7,2016-04-04 17:47:00+00:00,Phone,Category 34,Subcategory 154,2,2,3
INC0015098,5038.15,1,8.524992696048619,2843.4006666666587,2016-04-04 17:48:00+00:00,Phone,Category 34,Subcategory 134,2,2,3
INC0015099,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-04-04 17:49:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0015100,1031.6833333333334,0,6.939915871623268,1031.6833333333334,2016-04-04 17:50:00+00:00,Phone,Category 34,Subcategory 151,2,2,3
INC0015101,87.53333333333333,0,4.483379128934169,87.53333333333333,2016-04-04 17:52:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0015102,160.11666666666667,0,5.082128740242505,160.11666666666667,2016-04-04 17:55:00+00:00,Phone,Category 44,Subcategory 174,2,2,3
INC0015103,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-04-04 17:57:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0015105,40.88333333333333,0,3.7348879753214916,40.88333333333333,2016-04-04 18:06:00+00:00,Phone,Category 40,Subcategory 69,2,2,3
INC0015106,67.46666666666667,0,4.226347008826348,67.46666666666667,2016-04-04 18:27:00+00:00,Phone,Category 53,Subcategory 303,2,2,3
INC0015107,,0,,,2016-04-04 18:39:00+00:00,Phone,Category 37,Subcategory 174,2,2,3
INC0015109,65.51666666666667,0,4.197452542826634,65.51666666666667,2016-04-04 18:55:00+00:00,Phone,Category 57,Subcategory 159,2,2,3
INC0015111,0.2,0,0.18232155679395465,0.2,2016-04-04 20:27:00+00:00,Phone,Category 57,Subcategory 184,2,2,3
INC0015112,0.43333333333333335,0,0.36000273403140703,0.43333333333333335,2016-04-04 20:47:00+00:00,Phone,Category 40,Subcategory 174,2,2,3
INC0015114,0.15,0,0.13976194237515868,0.15,2016-04-04 21:33:00+00:00,Phone,Category 46,Subcategory 244,2,2,3
INC0015161,147.3,0,4.999237249143887,147.3,2016-04-05 01:23:00+00:00,Phone,Category 42,Subcategory 174,2,2,3
INC0015166,154.06666666666666,0,5.043855131976399,154.06666666666666,2016-04-05 01:32:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0015167,54.983333333333334,0,4.025054027390192,54.983333333333334,2016-04-05 01:34:00+00:00,Phone,Category 20,Subcategory 103,2,2,3
INC0015168,0.2,0,0.18232155679395465,0.2,2016-04-05 01:39:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015169,,0,,,2016-04-05 01:41:00+00:00,Phone,Category 35,Subcategory 132,2,2,3
INC0015170,7.616666666666666,0,2.1536983122863282,7.616666666666666,2016-04-05 01:47:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0015171,367.65,0,5.909847684435659,367.65,2016-04-05 01:50:00+00:00,Phone,Category 57,Subcategory 174,2,2,3
INC0015173,0.05,0,0.04879016416943201,0.05,2016-04-05 02:00:00+00:00,Phone,Category 35,Subcategory 132,2,2,3
INC0015174,0.05,0,0.04879016416943201,0.05,2016-04-05 02:04:00+00:00,Phone,Category 37,Subcategory 174,2,2,3
INC0015175,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-04-05 02:11:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0015176,9.65,0,2.365559892155434,9.65,2016-04-05 02:17:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015177,0.016666666666666666,0,0.016529301951210565,0.016666666666666666,2016-04-05 02:40:00+00:00,Phone,Category 28,Subcategory 174,2,2,3
INC0015178,0.7666666666666667,0,0.5690945318899665,0.7666666666666667,2016-04-05 03:19:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015179,0.43333333333333335,0,0.36000273403140703,0.43333333333333335,2016-04-05 03:20:00+00:00,Phone,Category 57,Subcategory 170,3,3,3
INC0015180,11.3,0,2.509599262378372,11.3,2016-04-05 04:18:00+00:00,Phone,Category 9,Subcategory 202,2,2,3
INC0015181,221.6,0,5.4053764388414445,221.6,2016-04-05 04:23:00+00:00,Phone,Category 57,Subcategory 185,2,2,3
INC0015184,,0,,,2016-04-05 06:05:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015185,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-04-05 06:45:00+00:00,Phone,Category 51,Subcategory 174,2,2,3
INC0015186,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-04-05 06:48:00+00:00,Phone,Category 51,Subcategory 174,2,2,3
INC0015187,0.016666666666666666,0,0.016529301951210565,0.016666666666666666,2016-04-05 06:50:00+00:00,Phone,Category 51,Subcategory 174,2,2,3
INC0015188,0.15,0,0.13976194237515868,0.15,2016-04-05 06:54:00+00:00,Phone,Category 51,Subcategory 174,2,2,3
INC0015189,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-04-05 06:57:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015190,1.2833333333333334,0,0.8256363636060243,1.2833333333333334,2016-04-05 06:58:00+00:00,Phone,Category 46,Subcategory 47,2,2,3
INC0015191,51.81666666666667,0,3.96682679746882,51.81666666666667,2016-04-05 06:58:00+00:00,Phone,Category 38,Subcategory 86,2,2,3
INC0015192,0.35,0,0.30010459245033805,0.35,2016-04-05 07:01:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0015193,0.21666666666666667,0,0.19611487892629045,0.21666666666666667,2016-04-05 07:03:00+00:00,Phone,Category 51,Subcategory 174,2,2,3
INC0015194,0.13333333333333333,0,0.12516314295400602,0.13333333333333333,2016-04-05 07:04:00+00:00,Phone,Category 42,Subcategory 223,3,3,3
INC0015195,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-04-05 07:12:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015196,28.7,0,3.391147045808654,28.7,2016-04-05 07:12:00+00:00,Phone,Category 24,Subcategory 174,2,2,3
INC0015198,31.333333333333332,0,3.4760986898352733,31.333333333333332,2016-04-05 07:19:00+00:00,Phone,Category 51,Subcategory 174,2,2,3
INC0015199,0.11666666666666667,0,0.11034805716886538,0.11666666666666667,2016-04-05 07:30:00+00:00,Phone,Category 37,Subcategory 174,2,2,3
INC0015200,7.05,0,2.085672091430472,7.05,2016-04-05 07:37:00+00:00,Phone,Category 37,Subcategory 285,2,2,3
INC0015201,0.5666666666666667,0,0.4489502200479032,0.5666666666666667,2016-04-05 07:39:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0015202,3.0,0,1.3862943611198906,3.0,2016-04-05 07:40:00+00:00,Phone,Category 35,Subcategory 132,2,2,3
INC0015203,9.066666666666666,0,2.3092296357127142,9.066666666666666,2016-04-05 07:41:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015204,241.33333333333334,0,5.49031418886541,241.33333333333334,2016-04-05 07:44:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015205,151.91666666666666,0,5.02989311070067,151.91666666666666,2016-04-05 07:47:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0015206,147.8,0,5.002603122398992,147.8,2016-04-05 07:52:00+00:00,Phone,Category 53,Subcategory 127,2,2,3
INC0015208,53.666666666666664,0,4.001254139156089,53.666666666666664,2016-04-05 07:54:00+00:00,Phone,Category 46,Subcategory 233,2,2,3
INC0015209,,0,,,2016-04-05 07:55:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0015210,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-04-05 07:58:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015211,147.7,0,5.001930853466109,147.7,2016-04-05 08:01:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0015212,7.916666666666667,0,2.187922184673906,7.916666666666667,2016-04-05 08:02:00+00:00,Phone,Category 24,Subcategory 174,2,2,3
INC0015213,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-04-05 08:07:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015214,25.816666666666666,0,3.2890235847702827,25.816666666666666,2016-04-05 08:07:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0015215,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-04-05 08:08:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015216,0.3,0,0.26236426446749106,0.3,2016-04-05 08:09:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015217,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-04-05 08:10:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015218,9.45,0,2.34660197841082,9.45,2016-04-05 08:10:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015219,488.1166666666667,0,6.192601043159102,488.1166666666667,2016-04-05 08:11:00+00:00,Phone,Category 46,Subcategory 220,2,2,3
INC0015220,198.96666666666667,0,5.2981506859909375,198.96666666666667,2016-04-05 08:11:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0015221,147.76666666666668,0,5.002379082967114,147.76666666666668,2016-04-05 08:13:00+00:00,Phone,Category 53,Subcategory 82,1,1,1
INC0015222,0.48333333333333334,0,0.39429180751003917,0.48333333333333334,2016-04-05 08:13:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0015223,0.5833333333333334,0,0.4595323293784402,0.5833333333333334,2016-04-05 08:14:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015224,26.55,0,3.3160025355989236,26.55,2016-04-05 08:15:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0015225,,0,,,2016-04-05 08:15:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015226,,0,,,2016-04-05 08:18:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015229,347.28333333333336,0,5.853016324757998,347.28333333333336,2016-04-05 08:24:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0015230,0.23333333333333334,0,0.20972053098206908,0.23333333333333334,2016-04-05 08:25:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015231,0.18333333333333332,0,0.16833531481921474,0.18333333333333332,2016-04-05 08:26:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0015232,0.2833333333333333,0,0.24946085963158315,0.2833333333333333,2016-04-05 08:28:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0015233,0.1,0,0.09531017980432487,0.1,2016-04-05 08:29:00+00:00,Phone,Category 42,Subcategory 223,3,3,3
INC0015234,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-04-05 08:31:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0015235,5.416666666666667,0,1.8588987720656835,5.416666666666667,2016-04-05 08:31:00+00:00,Phone,Category 44,Subcategory 64,2,2,3
INC0015236,193.63333333333333,0,5.271117446621382,193.63333333333333,2016-04-05 08:32:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0015237,,0,,,2016-04-05 08:36:00+00:00,Phone,Category 20,Subcategory 103,2,2,3
INC0015240,8.066666666666666,0,2.204604684633842,8.066666666666666,2016-04-05 08:39:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015241,48.63333333333333,0,3.9046626510218534,48.63333333333333,2016-04-05 08:39:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0015242,361.95,0,5.89426508373085,361.95,2016-04-05 08:41:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0015244,85.4,0,4.45898767581001,85.4,2016-04-05 08:44:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0015245,0.23333333333333334,0,0.20972053098206908,0.23333333333333334,2016-04-05 08:45:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0015246,,0,,,2016-04-05 08:46:00+00:00,Phone,Category 35,Subcategory 28,2,2,3
INC0015247,148.48333333333332,0,5.007184903895903,148.48333333333332,2016-04-05 08:48:00+00:00,Phone,Category 53,Subcategory 127,2,2,3
INC0015248,0.35,0,0.30010459245033805,0.35,2016-04-05 08:49:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015249,146.61666666666667,0,4.994618823587483,146.61666666666667,2016-04-05 08:49:00+00:00,Phone,Category 53,Subcategory 82,2,2,3
INC0015250,28.783333333333335,0,3.3939489529373272,28.783333333333335,2016-04-05 08:49:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0015251,148.48333333333332,0,5.007184903895903,148.48333333333332,2016-04-05 08:50:00+00:00,Phone,Category 57,Subcategory 174,2,2,3
INC0015252,85.63333333333334,0,4.461684652979335,85.63333333333334,2016-04-05 08:50:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0015255,7.666666666666667,0,2.1594842493533726,7.666666666666667,2016-04-05 08:53:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0015256,361.78333333333336,0,5.893805778192736,361.78333333333336,2016-04-05 08:53:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0015257,24.8,0,3.250374491927572,24.8,2016-04-05 08:54:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0015258,30.566666666666666,0,3.4521017115239228,30.566666666666666,2016-04-05 08:55:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0015259,7.983333333333333,0,2.1953710086868963,7.983333333333333,2016-04-05 08:55:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015261,0.1,0,0.09531017980432487,0.1,2016-04-05 08:57:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0015263,0.21666666666666667,0,0.19611487892629045,0.21666666666666667,2016-04-05 08:57:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0015264,0.25,0,0.22314355131420976,0.25,2016-04-05 08:58:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015266,150.4,0,5.019925341003349,150.4,2016-04-05 09:00:00+00:00,Phone,Category 53,Subcategory 127,2,2,3
INC0015267,7.933333333333334,0,2.1897895988487015,7.933333333333334,2016-04-05 09:00:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015268,9.55,0,2.3561258599220753,9.55,2016-04-05 09:00:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0015269,247.33333333333334,0,5.51477192971145,247.33333333333334,2016-04-05 09:00:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015270,9.533333333333333,0,2.354544831924757,9.533333333333333,2016-04-05 09:00:00+00:00,Phone,Category 53,Subcategory 127,2,2,3
INC0015271,0.15,0,0.13976194237515868,0.15,2016-04-05 09:01:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015273,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-04-05 09:02:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0015274,8.8,0,2.2823823856765264,8.8,2016-04-05 09:02:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0015276,28.466666666666665,0,3.383259680975488,28.466666666666665,2016-04-05 09:03:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015277,24.683333333333334,0,3.245842273098015,24.683333333333334,2016-04-05 09:04:00+00:00,Phone,Category 61,Subcategory 174,2,2,3
INC0015278,31.583333333333332,0,3.4838009101973655,31.583333333333332,2016-04-05 09:05:00+00:00,Phone,Category 53,Subcategory 287,1,2,2
INC0015279,57.016666666666666,0,4.060730325589338,57.016666666666666,2016-04-05 09:05:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015281,3.283333333333333,0,1.454731522673119,3.283333333333333,2016-04-05 09:07:00+00:00,Phone,Category 19,Subcategory 163,2,2,3
INC0015282,8.866666666666667,0,2.289162072661905,8.866666666666667,2016-04-05 09:08:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0015283,5022.766666666666,1,8.521935263332761,2843.4006666666587,2016-04-05 09:10:00+00:00,Phone,Category 34,Subcategory 154,2,2,3
INC0015284,0.8333333333333334,0,0.6061358035703156,0.8333333333333334,2016-04-05 09:12:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0015287,26.833333333333332,0,3.3262343431887,26.833333333333332,2016-04-05 09:13:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0015289,25.683333333333334,0,3.284039150774614,25.683333333333334,2016-04-05 09:14:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015290,7.166666666666667,0,2.1000608288825715,7.166666666666667,2016-04-05 09:15:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015293,5.666666666666667,0,1.8971199848858813,5.666666666666667,2016-04-05 09:16:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0015294,361.4166666666667,0,5.892794562809638,361.4166666666667,2016-04-05 09:16:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0015295,8.283333333333333,0,2.2282206777051834,8.283333333333333,2016-04-05 09:17:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015296,8.55,0,2.256541154492639,8.55,2016-04-05 09:18:00+00:00,Phone,Category 53,Subcategory 82,2,2,3
INC0015298,8.566666666666666,0,2.2582848340974655,8.566666666666666,2016-04-05 09:19:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0015300,2068.85,0,7.635231419865673,2068.85,2016-04-05 09:19:00+00:00,Phone,Category 34,Subcategory 134,2,2,3
INC0015302,3.8333333333333335,0,1.575536360758419,3.8333333333333335,2016-04-05 09:22:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0015304,5.5,0,1.8718021769015913,5.5,2016-04-05 09:24:00+00:00,Phone,Category 34,Subcategory 134,2,2,3
INC0015305,8.466666666666667,0,2.247776856499051,8.466666666666667,2016-04-05 09:26:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0015306,0.55,0,0.4382549309311553,0.55,2016-04-05 09:26:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015307,6.9,0,2.066862759472976,6.9,2016-04-05 09:27:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0015308,51.63333333333333,0,3.9633496325934865,51.63333333333333,2016-04-05 09:29:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0015309,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-04-05 09:29:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0015310,217.23333333333332,0,5.3855648267789356,217.23333333333332,2016-04-05 09:29:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0015311,2.3833333333333333,0,1.2188614168196867,2.3833333333333333,2016-04-05 09:30:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0015312,8.4,0,2.2407096892759584,8.4,2016-04-05 09:31:00+00:00,Phone,Category 53,Subcategory 127,2,2,3
INC0015313,335.2,0,5.817706220974515,335.2,2016-04-05 09:31:00+00:00,Phone,Category 24,Subcategory 174,2,2,3
INC0015314,361.18333333333334,0,5.892150529297636,361.18333333333334,2016-04-05 09:31:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0015316,0.1,0,0.09531017980432487,0.1,2016-04-05 09:33:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015317,0.25,0,0.22314355131420976,0.25,2016-04-05 09:34:00+00:00,Phone,Category 20,Subcategory 103,2,2,3
INC0015318,5.016666666666667,0,1.7945333961107803,5.016666666666667,2016-04-05 09:35:00+00:00,Phone,Category 24,Subcategory 174,2,2,3
INC0015319,340.4,0,5.83305481036034,340.4,2016-04-05 09:36:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0015321,,0,,,2016-04-05 09:36:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0015322,486.75,0,6.189802979503221,486.75,2016-04-05 09:37:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015323,48.45,0,3.900962058068721,48.45,2016-04-05 09:38:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0015324,0.4166666666666667,0,0.3483066942682158,0.4166666666666667,2016-04-05 09:39:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0015325,173.35,0,5.161064773121661,173.35,2016-04-05 09:39:00+00:00,Phone,Category 57,Subcategory 174,2,2,3
INC0015326,0.18333333333333332,0,0.16833531481921474,0.18333333333333332,2016-04-05 09:39:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
